fideid, sex, name, rating, country, title, k, birthday, avrisk, gamecount, oprating 
13703544, F, Abdumalik Zhansaya, 2501, KAZ, GM, 10, 2000, 135.38941731044022, 143, 2403.27972027972 
13704788, F, Nakhbayeva Guliskhan, 2326, KAZ, IM, 20, 1991, 134.87940108441737, 31, 2161.2580645161293 
13706195, M, Mezentsev Ivan, 2370, KAZ, FM, 10, 1999, 139.96520524191845, 28, 2354.4285714285716 
13706357, M, Zhalmakhanov Ramazan, 2396, KAZ, IM, 10, 2002, 134.8834673945183, 61, 2396.8196721311474 
13706993, M, Trussevich Sergey, 2209, SLO, FM, 20, 1975, 139.4957927196353, 24, 2123.5 
13707213, M, Rakhimzhan Alen, 2169, KAZ, FM, 20, 2000, 133.86807020414756, 32, 2374.4375 
13707604, M, Serikbay Chingiz, 2288, KAZ, FM, 20, 1997, 135.28837423731306, 21, 2352.6190476190477 
13707647, M, Makhnev Denis, 2481, KAZ, GM, 10, 2000, 132.56993751991368, 57, 2415.6315789473683 
13707833, M, Suleymenov Alisher, 2491, KAZ, IM, 10, 2000, 134.83552884049564, 76, 2344.907894736842 
13708309, M, Agmanov Zhandos, 2442, KAZ, IM, 10, 2000, 131.2272916338844, 49, 2378.387755102041 
13709810, M, Urazayev Arystanbek, 2458, KAZ, IM, 10, 1998, 133.0063883906486, 89, 2349.1011235955057 
13710184, M, Bekturov Tamerlan, 2219, KAZ, FM, 20, 2002, 129.73505330772576, 23, 2274.2608695652175 
13710427, M, Nogerbek Kazybek, 2468, KAZ, IM, 10, 2004, 133.6054625351372, 51, 2366.8823529411766 
13711261, F, Nurgali Nazerke, 2197, KAZ, WIM, 20, 2004, 134.9833023993496, 56, 2226.7678571428573 
13711644, M, Isanzhulov Arystan, 2338, KAZ, FM, 20, 2003, 132.53367811510373, 51, 2302.392156862745 
13712799, F, Kairbekova Amina, 2212, KAZ, WIM, 20, 2006, 134.8511000971946, 36, 2094.8333333333335 
13712802, F, Kamalidenova Meruert, 2377, KAZ, WIM, 10, 2005, 136.090199377884, 28, 1971.7857142857142 
13720090, M, Malygin Vladislav, 2098, KAZ, NULL, 40, 2006, 140.12235243363625, 22, 2196.818181818182 
13726285, M, Nurgaliyev Sauat, 2113, KAZ, CM, 40, 2010, 141.88270153105955, 28, 2117.6071428571427 
13800574, M, Tologon tegin Semetei, 2382, KGZ, IM, 10, 1990, 129.7400792553009, 70, 2314.0857142857144 
13801600, M, Akmatov Altay, 1693, KGZ, NULL, 20, 2003, 134.68743878348124, 22, 1677.090909090909 
13801635, M, Zholdoshmamatov Adilet, 1601, KGZ, NULL, 20, 2003, 135.7292347063449, 26, 1685.576923076923 
13801937, M, Teiitbaev Aktilek, 2044, KGZ, NULL, 20, 2000, 132.19050110349238, 23, 1970.1304347826087 
13802160, M, Mirlan uulu Syimyk, 1865, KGZ, NULL, 20, 2003, 135.21811418832374, 25, 1792.56 
13803468, M, Chubakov Sultan, 1975, KGZ, NULL, 40, 2007, 133.66318376119952, 43, 2009.4418604651162 
13804332, M, Onufrienko Vladislav, 1914, KGZ, NULL, 40, 2004, 133.73314109450777, 25, 1891.96 
13900145, F, Skripchenko Almira, 2390, FRA, IM, 10, 1976, 136.07002805014693, 44, 2336.7272727272725 
13900196, F, Petrenko Svetlana, 2066, MDA, IM, 20, 1974, 138.02061217075192, 59, 2029.1694915254238 
13900790, M, Vedmediuc Serghei, 2430, MDA, IM, 10, 1980, 131.59575738807862, 57, 2332.035087719298 
13900889, M, Soltanici Ruslan, 2357, MDA, IM, 10, 1984, 129.99055579176715, 41, 2247.829268292683 
13900897, M, Morozov Nichita, 2400, MDA, IM, 10, 1999, 135.41666415321677, 68, 2336.3823529411766 
13902032, M, Vavric Pavel, 2336, MDA, FM, 20, 1989, 135.45454205236067, 27, 2378.1111111111113 
13902393, M, Hamitevici Vladimir, 2502, MDA, GM, 10, 1991, 134.0007994395231, 84, 2384.8928571428573 
13903063, F, Bulmaga Irina, 2426, ROU, IM, 10, 1993, 135.13397271527953, 152, 2337.3289473684213 
13904680, M, Macovei Andrei, 2482, MDA, IM, 10, 2000, 133.32520523060697, 72, 2416.1111111111113 
13905465, M, Schitco Ivan, 2532, MDA, GM, 10, 2003, 132.83974435911136, 89, 2404.932584269663 
13905864, M, Ceres Dragos, 2412, MDA, IM, 10, 2004, 131.0224421998837, 38, 2219.2368421052633 
13905910, F, Verbin Valentina, 2079, MDA, NULL, 20, 2002, 135.84432828036535, 27, 1891.7407407407406 
13907018, F, Mihailova Alina, 2102, MDA, WFM, 40, 2004, 131.8776718543952, 30, 1802.8 
13907034, M, Martinovici Ilia, 2415, MDA, IM, 10, 2003, 132.96446564149005, 69, 2297.1739130434785 
14000016, M, Annageldyev Orazly, 2316, TKM, GM, 10, 1960, 137.82728367223737, 45, 2211.1111111111113 
14000091, M, Odeev Handszar, 2245, TKM, GM, 10, 1972, 132.46108209682384, 49, 2259.3469387755104 
14000385, M, Annaberdiyev Babageldi, 2208, TUR, FM, 20, 1980, 136.7797721986484, 22, 2122.2272727272725 
1400053, M, Berg Klaus, 2278, DEN, IM, 10, 1960, 129.39735257721836, 24, 2225.5833333333335 
14000563, M, Annaberdiyev Meylis, 2495, TKM, GM, 10, 1985, 132.34144963701593, 74, 2368.824324324324 
14000571, M, Atabayev Saparmyrat, 2433, TKM, IM, 10, 1999, 136.75093566992606, 44, 2492.2727272727275 
1400061, M, Kristiansen Jens, 2353, DEN, GM, 10, 1952, 133.17121609648976, 37, 2220.945945945946 
1400100, M, Hoi Carsten, 2344, DEN, GM, 10, 1957, 126.60785252949975, 34, 2310.205882352941 
14001101, M, Atabayev Maksat, 2475, TKM, GM, 10, 1994, 134.55069602656377, 43, 2442.5813953488373 
1400142, M, Fries-Nielsen Jens Ove, 2353, DEN, IM, 10, 1960, 130.72989884938264, 24, 2301.6666666666665 
1400185, M, Danielsen Henrik, 2514, ISL, GM, 10, 1966, 133.7643109496922, 31, 2338.2580645161293 
14001888, F, Ovezdurdyyeva Jemal, 2061, TKM, WFM, 20, 1998, 134.82295015634807, 36, 2137.6111111111113 
1400231, M, Sahl Bjarke, 2247, NOR, IM, 10, 1956, 131.33065147584313, 24, 2253.875 
1400266, M, Hansen Sune Berg, 2532, DEN, GM, 10, 1971, 133.7528596944858, 44, 2477.6136363636365 
1400339, M, Kolbak Jens, 2175, DEN, NULL, 20, 1945, 137.24780760770616, 27, 2094.703703703704 
1401084, M, Jaksland Tim, 2100, DEN, FM, 20, 1967, 136.1226029824188, 49, 2232.530612244898 
1401378, M, Antonsen Mikkel, 2388, DEN, IM, 10, 1973, 131.5757347753484, 46, 2287.4347826086955 
1401637, F, Guindy Esmat Susanne, 2069, DEN, WFM, 20, 1972, 135.9386533196014, 43, 2157.6976744186045 
1402137, M, Sylvan Jacob, 2316, DEN, IM, 10, 1976, 136.10868888275795, 21, 2350.3333333333335 
1402528, M, Hansen Lars, 2251, DEN, NULL, 20, 1970, 138.1793548129183, 20, 2160.2 
1403109, M, Lilja Richard, 2026, DEN, NULL, 20, 1968, 138.60013754077485, 21, 2108.714285714286 
1404067, M, Matthiesen Martin, 2277, DEN, FM, 20, 1973, 132.8113994623863, 28, 2179.0714285714284 
1406000, M, Rasmussen Allan Stig, 2528, DEN, GM, 10, 1983, 138.05481897239213, 44, 2392.568181818182 
1406671, M, Thorsbro Peter, 2229, DEN, NULL, 20, 1975, 132.3644683975364, 22, 2219.8636363636365 
1407554, M, Laustsen Lars, 2097, DEN, NULL, 20, 1973, 136.8795426749465, 27, 2099.3703703703704 
1407589, M, Aabling-Thomsen Jakob, 2349, DEN, IM, 10, 1985, 134.46161757183197, 22, 2431.2727272727275 
1408801, M, Rostgaard Tobias Valentin, 2323, DEN, FM, 10, 1993, 134.35914651763363, 21, 2247.2380952380954 
14100010, M, Ivanchuk Vasyl, 2673, UKR, GM, 10, 1969, 135.5496370459187, 91, 2587.5054945054944 
14100088, M, Romanishin Oleg M, 2410, UKR, GM, 10, 1952, 132.41917748233652, 68, 2315.735294117647 
14100100, M, Moskalenko Viktor, 2434, ESP, GM, 10, 1960, 134.6135477418423, 59, 2307.813559322034 
14100126, F, Shvayger Yuliya, 2350, ISR, IM, 10, 1994, 132.40974093960594, 47, 2320.0851063829787 
14100134, M, Frolov Artur, 2379, UKR, IM, 10, 1970, 132.56188923457438, 108, 2247.240740740741 
14100150, M, Neverov Valeriy, 2388, UKR, GM, 10, 1964, 132.88696180240242, 44, 2382.659090909091 
14100363, M, Pogorelov Ruslan, 2288, UKR, GM, 10, 1959, 133.86470080152756, 43, 2305.813953488372 
14100371, M, Bernadskiy Vitaliy, 2615, UKR, GM, 10, 1994, 130.90345672254983, 207, 2394.5072463768115 
14100568, M, Borsos Bogdan, 2170, UKR, IM, 10, 1966, 136.41699911665398, 27, 2144.5185185185187 
14100584, M, Maksimenko Andrei, 2419, UKR, GM, 10, 1969, 135.47672705064832, 56, 2301.839285714286 
14100606, M, Marusenko Petr, 2041, UKR, IM, 20, 1953, 137.48881771098863, 21, 2010.3333333333333 
14100940, M, Podat Vladimir, 2255, UKR, FM, 20, 1958, 125.06828475464059, 22, 2183.1363636363635 
14101068, M, Milov Leonid, 2433, GER, GM, 10, 1966, 135.9816863953115, 39, 2309.8205128205127 
14101076, M, Sergeev Vladimir, 2347, UKR, GM, 10, 1964, 136.30582285924407, 73, 2264.876712328767 
14101181, F, Gaponenko Inna, 2339, UKR, IM, 10, 1976, 133.74392081815017, 112, 2370.3035714285716 
14101289, M, Okhotnik Vladimir, 2326, FRA, GM, 10, 1950, 134.4043211855425, 48, 2168.3541666666665 
14101513, F, Zhukova Natalia, 2322, UKR, GM, 10, 1979, 134.23447121536395, 123, 2339.788617886179 
14101572, F, Zatonskih Anna, 2349, USA, IM, 10, 1978, 135.27500485632982, 107, 2410.4766355140187 
14101602, F, Osmak Yuliia, 2442, UKR, IM, 10, 1998, 135.53148158809884, 145, 2310.344827586207 
14101696, M, Shishkin Vadim, 2417, UKR, GM, 10, 1969, 134.93734135624987, 75, 2250.693333333333 
14101866, M, Ovsejevitsch Sergei, 2555, UKR, GM, 10, 1977, 131.86162002622675, 43, 2403.9302325581393 
14102196, M, Baklan Vladimir, 2549, UKR, GM, 10, 1978, 134.5057682977342, 44, 2421.6136363636365 
14102536, M, Fedorchuk Sergey A., 2634, UKR, GM, 10, 1981, 137.0166053939483, 129, 2425.7906976744184 
14102560, M, Moiseenko Alexander, 2582, UKR, GM, 10, 1980, 134.60798411447482, 112, 2495.7589285714284 
14102749, M, Kazakov Mikhail, 2513, UKR, GM, 10, 1972, 138.13943504034916, 24, 2440.625 
14102951, M, Eljanov Pavel, 2706, UKR, GM, 10, 1983, 131.5675297179924, 105, 2537.2571428571428 
14103052, M, Kovchan Alexander, 2475, UKR, GM, 10, 1983, 130.38804402061714, 35, 2474.457142857143 
14103320, M, Ponomariov Ruslan, 2640, UKR, GM, 10, 1983, 133.2876887908966, 94, 2629.936170212766 
14103400, M, Andreev Eduard, 2413, UKR, GM, 10, 1980, 134.08574741911787, 25, 2300.08 
14103516, M, Vysochin Spartak, 2512, UKR, GM, 10, 1975, 136.36099252402633, 31, 2396.935483870968 
14104164, M, Galinsky Timofey, 2359, UKR, IM, 10, 1975, 133.64251104772168, 27, 2309.1481481481483 
14104202, M, Malakhatko Vadim, 2448, BEL, GM, 10, 1977, 132.76644909802707, 120, 2366.325 
14104369, M, Solodovnichenko Yuri, 2521, UKR, GM, 10, 1978, 134.19889263935323, 79, 2392.5696202531644 
14104466, M, Gasanov Eldar, 2481, UKR, GM, 10, 1982, 133.6530878059045, 87, 2444.1494252873563 
14104547, M, Stets Dmitry, 2353, UKR, IM, 10, 1971, 133.63677902704114, 24, 2156.5833333333335 
14104555, M, Simantsev Mikhail, 2371, UKR, GM, 10, 1978, 134.03537356156122, 99, 2288.7979797979797 
14104652, F, Gritsayeva Oksana, 2263, RUS, WFM, 20, 1980, 135.0148086864875, 43, 2197.1627906976746 
14104741, M, Papenin Nikolai, 2295, RUS, IM, 10, 1985, 134.39231692713815, 32, 2293.65625 
14105080, M, Kopylov Michael, 2374, UKR, IM, 10, 1975, 134.4709248500767, 23, 2245.521739130435 
14105101, M, Nekrasov Mihail, 2260, UKR, IM, 10, 1946, 129.2840378992622, 23, 2141.086956521739 
14105454, M, Fedorovsky Michael, 2411, GER, IM, 10, 1976, 132.50681356901393, 24, 2329.7916666666665 
14105500, M, Sumets Andrey, 2504, UKR, GM, 10, 1980, 133.19337848637457, 66, 2343.848484848485 
14105730, M, Korobov Anton, 2659, UKR, GM, 10, 1985, 132.05837760858213, 197, 2612.6751269035535 
14105870, F, Dolzhikova Olga, 2120, NOR, WGM, 20, 1979, 138.41597480444233, 28, 2109.3214285714284 
14105985, M, Dovzhenko Viktor, 2057, UKR, IM, 10, 1954, 138.4084948905805, 30, 2142.5333333333333 
14106248, M, Shkuran Danylo, 2324, UKR, IM, 10, 1985, 136.33745364241966, 76, 2225.6184210526317 
14106736, M, Skliarov Viktor, 2384, UKR, IM, 10, 1993, 136.575414020714, 26, 2270.6153846153848 
14107090, M, Volokitin Andrei, 2663, UKR, GM, 10, 1986, 132.45908075788768, 86, 2519.0697674418607 
14107201, M, Efimenko Zahar, 2583, UKR, GM, 10, 1985, 135.63836060971306, 62, 2464.6612903225805 
14107600, M, Nester Ihor, 2268, UKR, IM, 10, 1977, 136.15001188788662, 56, 2224.5714285714284 
14108640, M, Mirzoev Emil, 2475, UKR, GM, 10, 1996, 133.98174492102794, 101, 2278.762376237624 
14108801, M, Kislinsky Alexey, 2359, CZE, GM, 10, 1984, 130.50798885954333, 72, 2328.5138888888887 
14109182, M, Kryvoruchko Yuriy, 2649, UKR, GM, 10, 1986, 134.24740079273238, 63, 2554.3492063492063 
14109409, M, Zubov Alexander, 2598, UKR, GM, 10, 1983, 133.56560287568178, 123, 2504.910569105691 
14109468, M, Polivanov Anatoliy, 2439, UKR, IM, 10, 1986, 127.82759971531452, 30, 2389.633333333333 
14109476, M, Tukhaev Adam, 2534, UKR, GM, 10, 1988, 132.7476305419044, 36, 2334.6388888888887 
14109603, M, Karjakin Sergey, 2747, RUS, GM, 10, 1990, 135.30627412591582, 248, 2727.673387096774 
14109778, M, Ustianovich Nazar, 2325, UKR, FM, 10, 1983, 131.91429323243833, 36, 2356.25 
14110040, M, Gavrish Leonid, 1954, UKR, NULL, 20, 1955, 134.90076559674137, 55, 2114.5454545454545 
14110911, F, Ushenina Anna, 2454, UKR, GM, 10, 1985, 137.87635884351263, 138, 2420.81884057971 
14111110, M, Sitnikov Anton, 2359, UKR, IM, 10, 1985, 133.97745027012044, 52, 2313.980769230769 
14111330, F, Muzychuk Anna, 2525, UKR, GM, 10, 1990, 134.9644450253422, 97, 2426.226804123711 
14112035, F, Doluhanova Evgeniya, 2294, UKR, WGM, 20, 1984, 135.07204032699275, 99, 2252.4545454545455 
14112639, M, Punin Andrii, 2289, UKR, FM, 20, 1987, 131.15205784253547, 47, 2267.127659574468 
14112906, M, Kuzubov Yuriy, 2618, UKR, GM, 10, 1990, 133.19803721133144, 117, 2515.4700854700855 
14112914, M, Chernikov Vladimir, 2247, UKR, FM, 20, 1996, 136.48375805092417, 31, 2160.2903225806454 
14113171, M, Vovk Yuri, 2553, UKR, GM, 10, 1988, 132.14702827523857, 54, 2386.8888888888887 
14113325, M, Shtembuliak Evgeny, 2620, UKR, GM, 10, 1999, 132.72156071432534, 65, 2472.4 
14113406, M, Borsuk Konstantin, 2436, UKR, IM, 10, 1991, 135.51888794839766, 52, 2386.5576923076924 
14113538, M, Kononenko Dmitry, 2301, UKR, FM, 20, 1987, 135.3734548565017, 38, 2294.7368421052633 
14114038, M, Onyshchuk Volodymyr, 2619, UKR, GM, 10, 1991, 131.48054782242457, 90, 2465.9555555555557 
14114224, M, Golubka Petro, 2375, UKR, GM, 10, 1989, 133.65040437495784, 96, 2421.9375 
14114330, M, Pavlov Sergey, 2473, UKR, IM, 10, 1987, 135.33249439239842, 72, 2361.6388888888887 
14114470, M, Vovk Andriy, 2597, UKR, GM, 10, 1991, 128.4868488892902, 25, 2556.8 
14114550, F, Muzychuk Mariya, 2528, UKR, GM, 10, 1992, 133.82838218292858, 129, 2447.5736434108526 
14116502, M, Sivuk Vitaly, 2568, UKR, GM, 10, 1992, 133.03907005632811, 168, 2390.3035714285716 
14116588, M, Odnorozhenko Evgenyi, 2159, UKR, IM, 10, 1980, 129.74037210182095, 27, 2301.259259259259 
14116731, M, Ipatov Alexander, 2644, TUR, GM, 10, 1993, 127.82950372397804, 23, 2434.9565217391305 
14116774, M, Terletsky Oleg, 2175, UKR, IM, 10, 1987, 133.1251091203065, 57, 2280.9473684210525 
14116804, M, Zherebukh Yaroslav, 2623, USA, GM, 10, 1993, 133.84310001736847, 22, 2425.5454545454545 
14117207, M, Baryshpolets Andrey, 2569, UKR, GM, 10, 1991, 138.27028838346052, 24, 2465.0 
14117479, F, Rakhmangulova Anastasiya, 2287, UKR, WIM, 20, 1994, 134.31148675937283, 50, 2138.62 
14117517, M, Grinev Valeriy, 2425, UKR, IM, 10, 1989, 133.31515821547427, 33, 2385.242424242424 
14117908, M, Kovalenko Igor, 2674, UKR, GM, 10, 1988, 134.02480983257354, 142, 2494.330985915493 
14118084, M, Nyzhnyk Illya, 2687, UKR, GM, 10, 1996, 135.24381826753708, 108, 2476.046296296296 
14118734, M, Mischuk Dmitry, 2298, UKR, IM, 10, 1988, 134.02551610336192, 48, 2334.9166666666665 
14118823, M, Tiba Vladyslav, 2355, UKR, IM, 10, 1996, 134.73835737195267, 59, 2302.9322033898306 
14119005, F, Barchuk Irina, 2035, POL, WFM, 20, 1997, 137.69387302609144, 36, 2264.8611111111113 
14119137, M, Bogdanov Egor, 2381, UKR, IM, 10, 1996, 134.89380197353972, 78, 2200.602564102564 
14119846, M, Omelja Artem, 2446, UKR, GM, 10, 1991, 130.57694155791643, 40, 2332.675 
14120615, M, Kurayan Ruslan, 2338, UKR, IM, 10, 1993, 132.78632230683672, 43, 2170.1627906976746 
14120666, M, Oros Robert, 2256, UKR, FM, 20, 1982, 135.02857831323962, 35, 2256.8285714285716 
14121913, M, Burdalev Kirill, 2363, CZE, IM, 10, 1991, 135.13517768516857, 35, 2296.8285714285716 
14122073, M, Shagbazyan Taron, 2404, UKR, FM, 10, 1994, 133.2191002964971, 34, 2187.0588235294117 
14122286, M, Triapishko Alexandr, 2506, RUS, IM, 10, 2000, 134.06454213249904, 94, 2399.446808510638 
14122480, M, Vetoshko Volodymyr, 2502, UKR, GM, 10, 1998, 134.25504784972455, 64, 2390.3125 
14123622, F, Buksa Nataliya, 2418, UKR, IM, 10, 1996, 138.6185955038582, 107, 2323.03738317757 
14124122, F, Petrova Irina, 2123, UKR, WIM, 20, 1993, 139.53246034874675, 31, 2208.1290322580644 
14126869, F, Potapova Margarita, 2191, RUS, WIM, 20, 2000, 137.62164756375182, 95, 2217.9894736842107 
14127555, M, Belous Mikhail, 2363, UKR, FM, 20, 1998, 138.50246865763432, 41, 2320.487804878049 
14129558, M, Roshka Yevgeniy, 2510, UKR, IM, 10, 2001, 136.7481565459282, 43, 2259.1162790697676 
14129574, M, Shevchenko Kirill, 2649, UKR, GM, 10, 2002, 133.30850240995483, 97, 2434.3092783505153 
14132400, F, Shpanko Nadiia, 2099, SLO, WIM, 20, 2002, 137.87759276056286, 31, 2252.0967741935483 
14133040, M, Rytenko Vsevolod, 2362, UKR, IM, 10, 1993, 140.23451855705895, 21, 2193.9523809523807 
14137054, F, Berdnyk Mariia, 2290, UKR, FM, 20, 2003, 132.7686773839682, 40, 2216.55 
14137186, M, Medvedyk Volodymyr, 2158, UKR, FM, 20, 2003, 133.12177614114077, 27, 2307.3703703703704 
1413864, M, Andersen Mads, 2615, DEN, GM, 10, 1995, 133.85001986348482, 44, 2508.6363636363635 
14140667, M, Krykun Yuriy, 2384, UKR, IM, 20, 1998, 130.70322219215169, 53, 2382.1132075471696 
14142368, M, Khalakhan Jurij, 2184, AUT, CM, 20, 1999, 132.46979588071846, 24, 2275.0416666666665 
1414291, M, Haubro Martin, 2398, DEN, IM, 10, 1994, 134.88996431930417, 46, 2289.2608695652175 
14149494, M, Mosesov Danyil, 2423, UKR, IM, 10, 2003, 135.68563104073434, 59, 2329.7966101694915 
14149893, F, Demchenko Svitlana, 2183, CAN, WIM, 20, 2003, 135.32876252360117, 35, 2012.942857142857 
14156504, M, Bilych Olexiy, 2429, UKR, FM, 10, 2004, 138.8630386781478, 26, 2313.0 
141607, M, Zapata Charles Santiago, 2306, ARG, FM, 20, 1999, 131.83451382176654, 36, 2195.3888888888887 
14162261, M, Kushko Dmitriy, 2324, UKR, NULL, 20, 2004, 132.25746540570793, 26, 2214.1153846153848 
14165414, M, Galperin Platon, 2511, UKR, IM, 10, 2003, 131.51109048841658, 74, 2361.445945945946 
1416928, M, Ochsner Bjorn Moller, 2501, DEN, IM, 10, 1994, 136.01000469104912, 47, 2427.978723404255 
14200082, M, Barsov Alexei, 2327, UZB, GM, 10, 1966, 135.61711102709504, 37, 2289.4054054054054 
14200236, M, Dzhumaev Marat, 2445, UZB, GM, 10, 1976, 133.61389290248567, 26, 2374.153846153846 
14200244, M, Kasimdzhanov Rustam, 2676, UZB, GM, 10, 1979, 129.50119254400067, 37, 2599.189189189189 
14200937, M, Gareyev Timur, 2602, USA, GM, 10, 1988, 133.28827096948953, 156, 2487.6346153846152 
14201143, M, Khamrakulov Djurabek, 2490, UZB, GM, 10, 1988, 134.25353827940276, 48, 2454.9583333333335 
14201437, F, Semenova Irina, 2160, UZB, WGM, 20, 1990, 134.1453832224753, 21, 2076.8571428571427 
14202131, M, Nigmatov Ortik, 2433, UZB, IM, 10, 2000, 136.3109619225876, 74, 2352.2972972972975 
14202182, F, Baymuratova Sevara, 2105, UZB, WIM, 20, 1990, 136.88506797425038, 30, 2107.133333333333 
14202875, M, Huseyinoglu Alihan, 2245, TUR, IM, 20, 1996, 131.67184124952388, 76, 2203.8026315789475 
14203987, M, Yakubboev Nodirbek, 2667, UZB, GM, 10, 2002, 135.77205883508478, 99, 2411.020202020202 
14204118, M, Abdusattorov Nodirbek, 2713, UZB, GM, 10, 2004, 135.0394263704632, 163, 2559.6257668711655 
14205483, M, Sindarov Javokhir, 2654, UZB, GM, 10, 2005, 131.90226781600794, 66, 2411.6060606060605 
14210363, F, Omonova Umida, 2052, UZB, WFM, 40, 2006, 132.91705524741838, 27, 1984.5925925925926 
1429221, M, Ramsdal Jens Albert, 2327, DEN, FM, 20, 1997, 128.96020258926174, 27, 2212.8888888888887 
14300133, M, Klaasen Calvin John, 2200, RSA, FM, 20, 1987, 132.6172173697626, 22, 2233.0 
14300192, M, Solomon Kenny, 2355, RSA, GM, 10, 1979, 131.9050346880572, 45, 2368.733333333333 
14300249, M, Cawdery Daniel, 2396, RSA, IM, 10, 1982, 131.53067118574128, 31, 2244.032258064516 
14301938, M, Hercules Benjamin Vincent, 2084, RSA, CM, 20, 1991, 132.30312454612422, 23, 2196.7391304347825 
14304562, M, Bezuidenhout Roland, 2265, RSA, FM, 20, 1997, 131.25894132042333, 24, 2186.4583333333335 
14304600, M, Barrish Daniel, 2257, RSA, FM, 20, 2000, 133.48594261158337, 47, 2287.2340425531916 
14309017, M, Van Zyl-Rudd Jack, 2264, RSA, FM, 20, 2002, 132.74237276744554, 30, 2326.6 
14310880, M, Modi Yashil, 2099, RSA, FM, 40, 2005, 129.86158399090482, 26, 2091.0 
14319470, M, Khumalo Keith, 2099, RSA, CM, 20, 2001, 131.64399834370906, 30, 2143.9666666666667 
1438832, M, Thybo Jesper Sondergaard, 2518, DEN, GM, 10, 1999, 131.30154092526328, 96, 2433.8958333333335 
14400014, M, Nikolic Predrag, 2537, BIH, GM, 10, 1960, 135.23970337177644, 40, 2381.075 
14400030, M, Sokolov Ivan, 2593, NED, GM, 10, 1968, 132.27598553529316, 34, 2433.470588235294 
14400049, M, Dizdarevic Emir, 2355, BIH, GM, 10, 1958, 137.07365984825284, 44, 2284.0227272727275 
14400057, M, Kurajica Bojan, 2487, CRO, GM, 10, 1947, 134.32824149383225, 50, 2328.52 
14400359, M, Terzic Ilijas, 2042, BIH, FM, 20, 1956, 135.1457150427225, 28, 2085.214285714286 
14400553, M, Sinanovic Muhamed, 2302, BIH, IM, 10, 1961, 134.84919508540372, 25, 2328.08 
14400820, M, Sutkovic Damir, 2272, BIH, IM, 10, 1978, 129.75811023783197, 34, 2228.323529411765 
